rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
9829,ZBTB46,Q86UZ6,Zinc finger and BTB domain-containing protein 46,6.9867256152528245,9.095409396,4.878041834505647,Nucleus
9830,BCL2L13,Q9BXK5,Bcl-2-like protein 13,6.987807980451953,8.549393183,5.426222777903905,[Isoform 2]: Mitochondrion membrane; Nucleus.;[Isoform 1]: Nucleus
9831,IDH3A,P50213,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",6.988774765248431,8.305841964,5.671707566496861,Mitochondrion
9832,HIBCH,Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",6.995366901132313,7.825897202,6.164836600264627,Mitochondrion
9833,TRIM35,Q9UPQ4,E3 ubiquitin-protein ligase TRIM35,6.9956779536635,4.639210772,9.352145135327,Cytoplasm; Nucleus
9834,B3GLCT,Q6Y288,"Beta-1,3-glucosyltransferase",6.996702225271287,6.766755581,7.226648869542573,Endoplasmic reticulum membrane
9835,PDHA1,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",7.002246483713833,7.608405341,6.396087626427666,Mitochondrion matrix
9836,CCDC8,Q9H0W5,Coiled-coil domain-containing protein 8,7.00596327218598,,7.00596327218598,"Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
9837,RPL11,P62913,60S ribosomal protein L11,7.008381046507209,9.400683952,4.616078141014419,"Nucleus, nucleolus; Cytoplasm"
9838,TUBAL3,A6NHL2,Tubulin alpha chain-like 3,7.01371212010448,3.855862219,10.17156202120896,"Cytoplasm, cytoskeleton"
9839,SIRT7,Q9NRC8,NAD-dependent protein deacetylase sirtuin-7 (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-7) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 7) (SIR2-like protein 7),7.013796569208431,,7.013796569208431,"Nucleus, nucleolus; Nucleus, nucleoplasm; Chromosome; Cytoplasm"
9840,WDHD1,O75717,WD repeat and HMG-box DNA-binding protein 1,7.014258677057377,10.40169835,3.626819004114754,"Nucleus, nucleoplasm"
9841,DPH2,Q9BQC3,2-(3-amino-3-carboxypropyl)histidine synthase subunit 2,7.016813377212858,11.32826007,2.705366684425716,cytosol; protein-containing complex
9842,HNRNPL,P14866,Heterogeneous nuclear ribonucleoprotein L,7.027197753985261,9.053821756,5.000573751970522,"Nucleus, nucleoplasm; Cytoplasm"
9843,PNPT1,Q8TCS8,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",7.029175105600116,8.50976931,5.548580901200233,Cytoplasm; Mitochondrion matrix; Mitochondrion intermembrane space
9844,ADH7,P40394,All-trans-retinol dehydrogenase [NAD(+)] ADH7,7.034356604276437,9.81697957,4.251733638552873,Cytoplasm
9845,SNCAIP,Q9Y6H5,Synphilin-1,7.0373330263946,7.0373330263946,,Cytoplasm
9846,SRSF10,O75494,Serine/arginine-rich splicing factor 10,7.038767338595322,9.150335131,4.927199546190645,Nucleus speckle; Cytoplasm
9847,RPP14,O95059,Ribonuclease P protein subunit p14,7.043205797626437,9.515365149,4.571046446252874,"Nucleus, nucleolus"
9848,CFAP43,Q8NDM7,Cilia- and flagella-associated protein 43,7.04552888848049,,7.04552888848049,"Cell projection, cilium, flagellum; Cytoplasm, cytoskeleton, flagellum axoneme; Cytoplasm, cytoskeleton, cilium axoneme"
9849,TRMT9B,Q9P272,Probable tRNA methyltransferase 9B,7.049262895,7.049262895,,cytoplasm; nucleus
9850,CYB561D2,O14569,Transmembrane reductase CYB561D2,7.05061326428932,7.632369099,6.46885742957864,Endoplasmic reticulum membrane; Cytoplasmic vesicle membrane
9851,CLPP,Q16740,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",7.056124167398922,8.222645689,5.8896026457978445,Mitochondrion matrix
9852,MFAP2,P55001,Microfibrillar-associated protein 2,7.056440652,7.056440652,,"Secreted, extracellular space, extracellular matrix"
9853,ATP5PB,P24539,"ATP synthase F(0) complex subunit B1, mitochondrial",7.060007799019379,7.70709485,6.412920748038759,Mitochondrion; Mitochondrion inner membrane
9854,THOC1,Q96FV9,THO complex subunit 1,7.063031406986932,9.791095825,4.334966988973865,"[Isoform 1]: Nucleus speckle; Nucleus, nucleoplasm; Nucleus matrix; Cytoplasm"
9855,ABRAXAS1,Q6UWZ7,BRCA1-A complex subunit Abraxas 1,7.0632439198726695,12.00861861,2.11786922974534,Nucleus
9856,RPL12,P30050,60S ribosomal protein L12,7.065035385748587,9.019286173,5.110784598497173,cytoplasm; cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; extracellular exosome; focal adhesion; membrane; nucleolus; postsynaptic density
9857,MTERF2,Q49AM1,"Transcription termination factor 2, mitochondrial",7.067151653,7.067151653,,"Mitochondrion; Mitochondrion matrix, mitochondrion nucleoid"
9858,SDR39U1,Q9NRG7,Epimerase family protein SDR39U1,7.072013971776046,7.733820703,6.410207240552094,nucleus
9859,GALC,P54803,Galactocerebrosidase,7.072636410622813,8.509323077,5.635949744245628,Lysosome
9860,RPL7,P18124,60S ribosomal protein L7,7.073351194771998,8.713259554,5.433442835543997,Cytoplasm
9861,ADH5,P11766,Alcohol dehydrogenase class-3,7.075012118700361,8.50267505,5.64734918740072,Cytoplasm
9862,IKBIP,Q70UQ0,Inhibitor of nuclear factor kappa-B kinase-interacting protein,7.07583538588142,9.494779602,4.65689116976284,Endoplasmic reticulum membrane
9863,SFRP1,Q8N474,Secreted frizzled-related protein 1,7.07983140154767,5.157300525,9.00236227809534,Secreted
9864,DDX31,Q9H8H2,Probable ATP-dependent RNA helicase DDX31,7.080677794,7.080677794,,"Nucleus, nucleolus"
9865,STBD1,O95210,Starch-binding domain-containing protein 1 (Genethonin-1) (Glycophagy cargo receptor STBD1),7.085365955337545,,7.085365955337545,"Preautophagosomal structure membrane; Endoplasmic reticulum membrane; Cell membrane, sarcolemma, T-tubule"
9866,CASR,P41180,Extracellular calcium-sensing receptor (CaR) (CaSR) (hCasR) (Parathyroid cell calcium-sensing receptor 1) (PCaR1),7.08699038804631,,7.08699038804631,Cell membrane
9867,MIGA1,Q8NAN2,Mitoguardin 1,7.088597208,7.088597208,,Mitochondrion outer membrane
9868,RPS11,P62280,40S ribosomal protein S11,7.088729726042183,8.791420131,5.386039321084365,"Cytoplasm; Nucleus, nucleolus"
9869,OLFML2B,Q68BL8,Olfactomedin-like protein 2B,7.095176842738228,2.266999953,11.923353732476455,Secreted
9870,LIPA,P38571,Lysosomal acid lipase/cholesteryl ester hydrolase,7.100871160543763,7.727121874,6.474620447087525,Lysosome
9871,MRPS36,P82909,Alpha-ketoglutarate dehydrogenase component 4,7.101088515312499,5.743357596,8.458819434625,Mitochondrion
9872,MRS2,Q9HD23,"Magnesium transporter MRS2 homolog, mitochondrial",7.101177402897051,11.08091164,3.1214431657941013,Mitochondrion inner membrane
9873,HNRNPA3,P51991,Heterogeneous nuclear ribonucleoprotein A3,7.102543543118014,8.715750149,5.489336937236029,Nucleus
9874,UGDH,O60701,UDP-glucose 6-dehydrogenase,7.103852307642717,9.298934177,4.908770438285435,cytosol; extracellular exosome; nucleoplasm; nucleus
9875,FAM185A,Q8N0U4,Protein FAM185A,7.107836364,7.107836364,,Cytosol
9876,VPS37B,Q9H9H4,Vacuolar protein sorting-associated protein 37B,7.10967419776869,9.670052834,4.54929556153738,Late endosome membrane
9877,TUBA3E,Q6PEY2,Tubulin alpha-3E chain (EC 3.6.5.-) (Alpha-tubulin 3E) [Cleaved into: Detyrosinated tubulin alpha-3E chain],7.112141548840131,,7.112141548840131,"Cytoplasm, cytoskeleton"
9878,NMT2,O60551,Glycylpeptide N-tetradecanoyltransferase 2,7.115627214523705,9.564987824,4.666266605047412,Cytoplasm; Membrane
9879,SNRPA1,P09661,U2 small nuclear ribonucleoprotein A',7.115846428065734,9.785941849,4.445751007131468,Nucleus
9880,KYAT1,Q16773,Kynurenine--oxoglutarate transaminase 1,7.116601740830033,9.250026615,4.983176866660066,"Cytoplasm, cytosol"
9881,CDH8,P55286,Cadherin-8,7.117987342576431,,7.117987342576431,Cell membrane; Single-pass type I membrane protein
9882,UQCRC1,P31930,"Cytochrome b-c1 complex subunit 1, mitochondrial",7.1180878762377136,7.092498731,7.143677021475427,Mitochondrion inner membrane
9883,MRPS12,O15235,"28S ribosomal protein S12, mitochondrial",7.118162083454706,6.697315609,7.539008557909413,Mitochondrion
9884,MECR,Q9BV79,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",7.128269284890452,7.368259491,6.888279078780904,[Isoform 1]: Mitochondrion.;[Isoform 2]: Cytoplasm; Nucleus
9885,METAP1D,Q6UB28,"Methionine aminopeptidase 1D, mitochondrial",7.133327943,7.133327943,,Mitochondrion
9886,RFC5,P40937,Replication factor C subunit 5,7.133683027129732,10.72975068,3.5376153742594627,Nucleus
9887,SPC25,Q9HBM1,Kinetochore protein Spc25,7.137427968,7.137427968,,"Nucleus; Chromosome, centromere, kinetochore"
9888,PAICS,P22234,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,7.1405817893160375,9.660944261,4.620219317632077,cytoplasm; cytosol; extracellular exosome; membrane
9889,PELP1,Q8IZL8,"Proline-, glutamic acid- and leucine-rich protein 1",7.142293852492823,9.023158352,5.261429352985646,"Nucleus, nucleolus; Nucleus, nucleoplasm; Nucleus; Cytoplasm"
9890,TRIM15,Q9C019,Tripartite motif-containing protein 15,7.150274781,7.150274781,,"Cytoplasm; Nucleus; Cell junction, focal adhesion"
9891,HSDL2,Q6YN16,Hydroxysteroid dehydrogenase-like protein 2,7.152039060849784,8.664153665,5.639924456699567,Peroxisome
9892,RNASET2,O00584,Ribonuclease T2,7.153516008868978,10.51948595,3.7875460677379564,Secreted; Lysosome lumen; Endoplasmic reticulum lumen; Mitochondrion intermembrane space
9893,HMGN4,O00479,High mobility group nucleosome-binding domain-containing protein 4,7.1608950075120354,4.458622515,9.86316750002407,Nucleus
9894,STS,P08842,Steryl-sulfatase,7.163166513051447,5.678590146,8.647742880102893,"Cytoplasmic vesicle, secretory vesicle, microneme membrane"
9895,RBMX,P38159,"RNA-binding motif protein, X chromosome",7.170810915735029,8.705045809,5.636576022470057,Nucleus
9896,SLC44A2,Q8IWA5,Choline transporter-like protein 2,7.177619810698152,10.7387362,3.6165034213963048,Cell membrane; Mitochondrion outer membrane
9897,MRPL53,Q96EL3,"39S ribosomal protein L53, mitochondrial",7.183604279858551,7.37227856,6.994929999717103,Mitochondrion
9898,MTHFD1,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic",7.184251612641427,8.780233884,5.588269341282856,Cytoplasm
9899,FAM162A,Q96A26,Protein FAM162A,7.185600431470981,9.047176106,5.324024756941961,Mitochondrion membrane
9900,GLE1,Q53GS7,mRNA export factor GLE1,7.186136276633252,10.88376956,3.488502993266504,"Nucleus; Cytoplasm.;[Isoform 1]: Cytoplasm; Nucleus, nuclear pore complex"
9901,RMND1,Q9NWS8,Required for meiotic nuclear division protein 1 homolog,7.1863601301556645,9.586251525,4.786468735311328,Mitochondrion
9902,SUCLG1,P53597,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",7.186489550011008,7.410585517,6.962393583022016,Mitochondrion
9903,NADK2,Q4G0N4,"NAD kinase 2, mitochondrial",7.188100649399367,9.244031383,5.132169915798733,Mitochondrion
9904,BBS10,Q8TAM1,Bardet-Biedl syndrome 10 protein,7.18913938,7.18913938,,"Cell projection, cilium"
9905,PKM,P14618,Pyruvate kinase PKM,7.19223577839972,8.568575705,5.815895851799439,[Isoform M2]: Cytoplasm; Nucleus.;[Isoform M1]: Cytoplasm
9906,ANO6,Q4KMQ2,Anoctamin-6,7.193179281936548,6.344253369,8.042105194873097,Cell membrane
9907,SLC25A21,Q9BQT8,Mitochondrial 2-oxodicarboxylate carrier,7.196816150356968,7.334349825553255,7.05928247516068,Mitochondrion inner membrane; Multi-pass membrane protein
9908,IMPA2,O14732,Inositol monophosphatase 2,7.20260329,7.20260329,,Cytoplasm
9909,ALDOB,P05062,Fructose-bisphosphate aldolase B,7.204074408914027,12.16252527962725,2.245623538200805,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite"
9910,C8orf82,Q6P1X6,UPF0598 protein C8orf82,7.206675230229188,7.978342058,6.435008402458377,Nucleoplasm
9911,SIAH2,O43255,E3 ubiquitin-protein ligase SIAH2,7.2102038134275945,7.2102038134275945,,Cytoplasm; Nucleus
9912,RANBP17,Q9H2T7,Ran-binding protein 17,7.214002982346241,10.04016761,4.387838354692481,"Cytoplasm; Nucleus; Nucleus, nuclear pore complex"
9913,RPL18A,Q02543,60S ribosomal protein L18a,7.215998429976384,9.737134311,4.694862548952767,Cytoplasm
9914,RPS12,P25398,40S ribosomal protein S12,7.216916269799402,8.875717713,5.5581148265988025,"Nucleus, nucleolus"
9915,MRPL9,Q9BYD2,"39S ribosomal protein L9, mitochondrial",7.217791315179532,8.859666062,5.575916568359065,Mitochondrion
9916,MRPS15,P82914,"28S ribosomal protein S15, mitochondrial",7.219147619289609,9.2502237,5.188071538579219,Mitochondrion matrix
9917,NDNF,Q8TB73,Protein NDNF,7.223588472281049,11.13402048372936,3.3131564608327384,Secreted
9918,MYOF,Q9NZM1,Myoferlin,7.225904794,7.225904794,,Cell membrane; Single-pass type II membrane protein; Nucleus membrane; Single-pass type II membrane protein; Cytoplasmic vesicle membrane; Single-pass type II membrane protein
9919,ESD,P10768,S-formylglutathione hydrolase,7.2264375308090845,8.904589181,5.548285880618169,Cytoplasm; Cytoplasmic vesicle
9920,PRKCG,P05129,Protein kinase C gamma type,7.231913953134754,4.245134024,10.218693882269507,"Cytoplasm; Cytoplasm, perinuclear region; Cell membrane; Synapse, synaptosome; Cell projection, dendrite"
9921,C5,P01031,Complement C5,7.2368217733576214,,7.2368217733576214,
9922,THOP1,P52888,Thimet oligopeptidase,7.239373483200911,8.748646743,5.730100223401821,Cytoplasm
9923,MECP2,P51608,Methyl-CpG-binding protein 2,7.239449116183611,9.365105749,5.113792483367222,Nucleus
9924,RPL3,P39023,60S ribosomal protein L3,7.241267201132214,8.87730281,5.605231592264427,"Nucleus, nucleolus; Cytoplasm"
9925,TMPO,P42167,"Lamina-associated polypeptide 2, isoforms beta/gamma",7.243788103322974,9.282402083,5.205174123645947,Nucleus inner membrane; Single-pass type II membrane protein
9926,ATIC,P31939,Bifunctional purine biosynthesis protein ATIC,7.244421302230043,8.943448777,5.545393827460085,"Cytoplasm, cytosol"
9927,WASHC5,Q12768,WASH complex subunit 5,7.244632856941623,7.597286772,6.891978941883245,"Cytoplasm, cytosol; Endoplasmic reticulum; Early endosome"
9928,MYOM1,P52179,Myomesin-1,7.257135348,7.257135348,,"Cytoplasm, myofibril, sarcomere, M line"
9929,SEMA3D,O95025,Semaphorin-3D,7.258832367162498,11.87738117,2.640283564324996,Secreted
9930,ETFDH,Q16134,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",7.263549891702338,8.488740957,6.038358826404677,Mitochondrion inner membrane
9931,AFF1,P51825,AF4/FMR2 family member 1,7.268447604092235,7.268447604092235,,Nucleus
9932,MTX1,Q13505,Metaxin-1,7.270292319977424,8.24460694,6.295977699954848,Membrane; Mitochondrion outer membrane
9933,MT-ND5,P03915,NADH-ubiquinone oxidoreductase chain 5,7.275792622372519,6.947596129,7.603989115745037,Mitochondrion inner membrane
9934,RAP2B,P61225,Ras-related protein Rap-2b,7.278786874550441,8.214081114,6.343492635100881,Recycling endosome membrane
9935,ZBTB8A,Q96BR9,Zinc finger and BTB domain-containing protein 8A,7.284978812,7.284978812,,Nucleus
9936,CNTNAP4,Q9C0A0,Contactin-associated protein-like 4,7.28631241376205,11.49024704,3.0823777875241,Presynaptic cell membrane
9937,LMAN1,P49257,Protein ERGIC-53,7.297457650140808,8.541716056,6.053199244281616,Endoplasmic reticulum-Golgi intermediate compartment membrane; Single-pass type I membrane protein; Golgi apparatus membrane; Single-pass membrane protein; Endoplasmic reticulum membrane; Single-pass type I membrane protein
9938,MRPL22,Q9NWU5,"39S ribosomal protein L22, mitochondrial",7.300560145398624,7.790985934,6.810134356797247,Mitochondrion
9939,ATP5F1C,P36542,"ATP synthase subunit gamma, mitochondrial",7.300575510140213,7.760290107,6.840860913280427,Mitochondrion inner membrane
9940,TUBA1A,Q71U36,Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain],7.300667824227265,,7.300667824227265,"Cytoplasm, cytoskeleton"
9941,FAM120C,Q9NX05,Constitutive coactivator of PPAR-gamma-like protein 2,7.301982608708573,12.2179179,2.386047317417147,nucleus
9942,PTDSS2,Q9BVG9,Phosphatidylserine synthase 2,7.303785435533573,8.868382054,5.739188817067148,Endoplasmic reticulum membrane
9943,MRPL37,Q9BZE1,"39S ribosomal protein L37, mitochondrial",7.304076661313887,8.459831112,6.148322210627775,Mitochondrion
9944,RAD50,Q92878,DNA repair protein RAD50,7.308284394053361,9.023237662,5.593331126106723,"Nucleus; Chromosome, telomere; Chromosome"
9945,WSCD1,Q658N2,WSC domain-containing protein 1,7.309134372,7.309134372,,Golgi apparatus membrane
9946,AKR7A2,O43488,Aflatoxin B1 aldehyde reductase member 2,7.31212243350471,8.9797763,5.64446856700942,Mitochondrion; Golgi apparatus; Cytoplasm
9947,VRK3,Q8IV63,Inactive serine/threonine-protein kinase VRK3,7.314927794,7.314927794,,Nucleus
9948,CHD5,Q8TDI0,Chromodomain-helicase-DNA-binding protein 5,7.316008998545869,13.2124918,1.419526197091738,Nucleus; Chromosome
9949,IQGAP1,P46940,Ras GTPase-activating-like protein IQGAP1,7.316665681400525,6.268060553,8.36527080980105,Cell membrane; Nucleus; Cytoplasm; Apical cell membrane; Basolateral cell membrane
9950,GRM2,Q14416,Metabotropic glutamate receptor 2,7.318421423175874,8.054112291,6.5827305553517474,"Cell membrane; Multi-pass membrane protein; Synapse; Cell projection, dendrite"
9951,PGM1,P36871,Phosphoglucomutase-1,7.326371591812917,9.263760465,5.388982718625833,[Isoform 1]: Cytoplasm
9952,AKR1E2,Q96JD6,"1,5-anhydro-D-fructose reductase (AF reductase) (EC 1.1.1.263) (Aldo-keto reductase family 1 member C-like protein 2) (Aldo-keto reductase family 1 member E2) (LoopADR) (Testis aldo-keto reductase) (htAKR) (Testis-specific protein) (hTSP)",7.342443783325144,7.94434966,6.740537906650287,Cytoplasm
9953,CLIC6,Q96NY7,Chloride intracellular channel protein 6,7.34777203634709,10.22689788,4.46864619269418,Cytoplasm; Cell membrane
9954,POGLUT3,Q7Z4H8,Protein O-glucosyltransferase 3,7.34872833,7.34872833,,Endoplasmic reticulum lumen
9955,SERPINH1,P50454,Serpin H1,7.353708748666753,5.27202059,9.435396907333505,Endoplasmic reticulum lumen
9956,MAOB,P27338,Amine oxidase [flavin-containing] B,7.354458404,7.354458404,,Mitochondrion outer membrane; Single-pass type IV membrane protein; Cytoplasmic side
9957,APOOL,Q6UXV4,MICOS complex subunit MIC27,7.359139723708036,9.197132759,5.521146688416071,Mitochondrion inner membrane; Mitochondrion
9958,NOL9,Q5SY16,Polynucleotide 5'-hydroxyl-kinase NOL9,7.3658537141557705,9.398239841,5.33346758731154,"Nucleus; Nucleus, nucleolus"
9959,ANKRD36C,Q5JPF3,Ankyrin repeat domain-containing protein 36C,7.36721818662454,,7.36721818662454,Cytosol;Nucleoplasm
9960,NUP188,Q5SRE5,Nucleoporin NUP188,7.368352676265712,10.08402454,4.652680812531423,"Nucleus, nuclear pore complex"
9961,RFT1,Q96AA3,Protein RFT1 homolog,7.368627080584206,9.894609527,4.842644634168412,Membrane
9962,RNPEP,Q9H4A4,Aminopeptidase B,7.368694283002785,8.877875023,5.85951354300557,Secreted
9963,ABHD10,Q9NUJ1,"Palmitoyl-protein thioesterase ABHD10, mitochondrial",7.3723202325216395,8.20046479,6.544175675043278,Mitochondrion
9964,PC,P11498,"Pyruvate carboxylase, mitochondrial",7.373385845640507,8.040896197,6.705875494281013,Mitochondrion matrix
9965,MOCS1,Q9NZB8,Molybdenum cofactor biosynthesis protein 1,7.373912927987919,9.274476847,5.473349008975838,cytosol; molybdopterin synthase complex; nucleus
9966,MRPL23,Q16540,"39S ribosomal protein L23, mitochondrial",7.394562777229697,9.944757346,4.844368208459395,Mitochondrion
9967,STK26,Q9P289,Serine/threonine-protein kinase 26,7.39558791150376,7.560371415,7.230804408007522,Cytoplasm; Golgi apparatus
9968,MINDY4B,A8MYZ0,Inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B,7.397172724,7.397172724,,
9969,MAL2,Q969L2,Protein MAL2,7.402228579101074,8.28702203,6.517435128202149,"Cell membrane; Multi-pass membrane protein; Apical cell membrane; Multi-pass membrane protein; Endomembrane system; Cytoplasm, perinuclear region"
9970,SLC12A2,P55011,Solute carrier family 12 member 2,7.406735815646837,10.01634287,4.7971287612936715,Basolateral cell membrane
9971,NAAA,Q02083,N-acylethanolamine-hydrolyzing acid amidase,7.4166591479309805,9.485602724,5.347715571861961,Lysosome; Membrane
9972,ECHS1,P30084,"Enoyl-CoA hydratase, mitochondrial",7.417696411598898,8.48151,6.353882823197796,Mitochondrion matrix
9973,MRPS22,P82650,"28S ribosomal protein S22, mitochondrial",7.418480849356984,8.717537341,6.119424357713968,Mitochondrion
9974,MRPL17,Q9NRX2,"39S ribosomal protein L17, mitochondrial",7.419756355565424,8.752183929,6.0873287821308475,Mitochondrion
9975,CEL,P19835,Bile salt-activated lipase,7.420604697659745,7.420604697659745,,Secreted
9976,PLCD1,P51178,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",7.422216066694003,10.01909407,4.825338063388006,cytoplasm; extracellular exosome; plasma membrane
9977,CEP83,Q9Y592,Centrosomal protein of 83 kDa,7.42486074638795,2.535956379,12.3137651137759,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole"
9978,FAH,P16930,Fumarylacetoacetase,7.425165682145323,10.52894808,4.321383284290647,cytosol; extracellular exosome
9979,PMM2,O15305,Phosphomannomutase 2,7.425251774813276,9.604616309,5.24588724062655,Cytoplasm
9980,NTN4,Q9HB63,Netrin-4,7.431482338,7.431482338,,"Secreted, extracellular space, extracellular matrix, basement membrane"
9981,EPB41L3,Q9Y2J2,Band 4.1-like protein 3,7.436808760304659,7.939753281,6.933864239609318,"Cytoplasm, cytoskeleton; Cell junction; Cell membrane; Cytoplasm"
9982,TUBB8,Q3ZCM7,Tubulin beta-8 chain,7.4374442432501855,5.32206251900711,9.552825967493261,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, spindle"
9983,TUBB3,Q13509,Tubulin beta-3 chain,7.443148779809077,7.524263723,7.362033836618154,"Cytoplasm, cytoskeleton; Cell projection, growth cone; Cell projection, lamellipodium; Cell projection, filopodium"
9984,TNN,Q9UQP3,Tenascin-N,7.44332583892641,7.44332583892641,,"Secreted, extracellular space, extracellular matrix"
9985,TRAV7,A0A075B6U4,T cell receptor alpha variable 7,7.444898374,7.444898374,,Cell membrane
9986,MDH2,P40926,"Malate dehydrogenase, mitochondrial",7.445223762400506,7.760397132,7.130050392801013,Mitochondrion matrix
9987,DNAJC25,Q9H1X3,DnaJ homolog subfamily C member 25,7.447386172,7.447386172,,Membrane
9988,RPS13,P62277,40S ribosomal protein S13,7.4490362917364905,9.684019126,5.214053457472981,"Cytoplasm; Nucleus, nucleolus"
9989,RNLS,Q5VYX0,Renalase,7.450571231,7.450571231,,Secreted
9990,NUP93,Q8N1F7,Nuclear pore complex protein Nup93,7.45079785861418,8.625896944,6.275698773228361,"Nucleus membrane; Nucleus, nuclear pore complex; Nucleus envelope"
9991,MOK,Q9UQ07,MAPK/MAK/MRK overlapping kinase,7.4585323592727,,7.4585323592727,"Cytoplasm; Cell projection, cilium; Nucleus"
9992,TMED5,Q9Y3A6,Transmembrane emp24 domain-containing protein 5,7.458683535318951,8.472193553,6.445173517637901,"Endoplasmic reticulum membrane; Golgi apparatus, cis-Golgi network membrane; Endoplasmic reticulum-Golgi intermediate compartment membrane"
9993,UMPS,P11172,Uridine 5'-monophosphate synthase,7.462689625852638,10.55215576,4.373223491705278,cytoplasm; cytosol; nucleus
9994,RPS4X,P62701,"40S ribosomal protein S4, X isoform",7.464186044343547,9.076436203,5.851935885687095,"Cytoplasm; Nucleus, nucleolus"
9995,TUBA3C,P0DPH7,Tubulin alpha-3C chain,7.468613926813735,8.64334058,6.29388727362747,"Cytoplasm, cytoskeleton"
9996,GPX1,P07203,Glutathione peroxidase 1,7.473134736903432,8.806875214,6.139394259806866,Cytoplasm
9997,CCNY,Q8ND76,Cyclin-Y,7.474327711270162,7.451383472,7.4972719505403225,Cell membrane.;[Isoform 3]: Nucleus
9998,RPL17,P18621,60S ribosomal protein L17,7.4811974487823285,9.600534802,5.361860095564656,Cytoplasm
9999,SH3TC1,Q8TE82,SH3 domain and tetratricopeptide repeat-containing protein 1,7.48613336529377,,7.48613336529377,Cytosol;Nucleoli;Nucleoli rim;Nucleoplasm
10000,PPIAL4A,Q9Y536,Peptidyl-prolyl cis-trans isomerase A-like 4A,7.48704897819922,,7.48704897819922,Cytoplasm
10001,PTBP1,P26599,Polypyrimidine tract-binding protein 1,7.487147897295314,7.549597525,7.424698269590628,Nucleus
10002,SLC25A1,P53007,"Tricarboxylate transport protein, mitochondrial",7.488194444085338,10.01582028,4.960568608170677,Mitochondrion inner membrane
10003,MT-CO3,P00414,Cytochrome c oxidase subunit 3,7.490228892008709,6.621367869,8.359089915017417,Mitochondrion inner membrane
10004,MPST,P25325,3-mercaptopyruvate sulfurtransferase,7.501213868063025,9.539175105,5.46325263112605,"Cytoplasm; Mitochondrion; Synapse, synaptosome"
10005,VDAC1,P21796,Voltage-dependent anion-selective channel protein 1,7.501421929499141,9.056067518,5.946776340998283,Mitochondrion outer membrane; Cell membrane; Membrane raft
10006,IARS2,Q9NSE4,"Isoleucine--tRNA ligase, mitochondrial",7.505707265086639,9.341537685,5.6698768451732775,Mitochondrion matrix
10007,RPS8,P62241,40S ribosomal protein S8,7.507314365390194,9.476881599,5.537747131780388,"Cytoplasm; Membrane; Nucleus, nucleolus"
10008,NIT1,Q86X76,Deaminated glutathione amidase,7.511395474378927,9.488574534,5.534216414757854,[Isoform 2]: Mitochondrion.;[Isoform 1]: Cytoplasm
10009,PDCD7,Q8N8D1,Programmed cell death protein 7,7.515204383475712,10.0919142,4.938494566951424,Nucleus
10010,APRT,P07741,Adenine phosphoribosyltransferase,7.51549870020925,9.368120364,5.662877036418499,Cytoplasm
10011,CYB5R2,Q6BCY4,NADH-cytochrome b5 reductase 2,7.518686272448064,11.01061435,4.026758194896127,endoplasmic reticulum membrane; membrane; mitochondrion; nucleus
10012,MPI,P34949,Mannose-6-phosphate isomerase,7.518709780230035,10.56683083,4.470588730460069,Cytoplasm
10013,MYOZ2,Q9NPC6,Myozenin-2,7.520016958,7.520016958,,"Cytoplasm, myofibril, sarcomere, Z line"
10014,SLC39A11,Q8N1S5,Zinc transporter ZIP11,7.521576288936567,11.6429710640503,3.4001815138228326,Cell membrane; Nucleus; Cytoplasm; Golgi apparatus
10015,TMED1,Q13445,Transmembrane emp24 domain-containing protein 1,7.521880340930739,7.236962963,7.806797718861477,"Cell membrane; Endoplasmic reticulum membrane; Golgi apparatus, cis-Golgi network membrane; Endoplasmic reticulum-Golgi intermediate compartment membrane"
10016,ALYREF,Q86V81,THO complex subunit 4,7.5285484749020615,9.498555225,5.558541724804123,Nucleus; Nucleus speckle; Cytoplasm
